gene,logFC,P.Value,adj.P.Val
GSTA3,-2.17926800871872,1.47779095604758e-11,1.172971152481757e-09
LOC100506802,-0.829814821816837,1.4807822838258197e-11,1.172971152481757e-09
ENOX1,-1.28974847959515,1.5502199867713498e-11,1.2209598401041656e-09
FGFBP1,2.45057349020088,1.5508649639112097e-11,1.2209598401041656e-09
ST3GAL1,-1.12625786851369,1.5538280257212397e-11,1.2209598401041656e-09
LOC100506548,-0.545347556534648,1.5606437282293698e-11,1.2230452769387924e-09
SNRPN,-0.888267149420657,1.58124728630194e-11,1.2358961502617396e-09
GBGT1,-0.727176747272258,1.5908387797751897e-11,1.2400946965526068e-09
TMEM8B,-0.51892235662624,1.6019213957730698e-11,1.2454303169042057e-09
CSH1,-1.29748096823284,1.6191836528489e-11,1.2555295300771365e-09
MLL3,-0.711354710848227,1.6358729366282098e-11,1.2651324700428901e-09
SLC16A3,0.683970326680559,1.64793118740334e-11,1.2711129064411904e-09
S100A16,0.877665519710034,1.6542714516388498e-11,1.2726630738419508e-09
FAM110B,-1.00584914446611,1.6654309786232398e-11,1.2779030182710123e-09
SPAG9,0.396420865854108,1.67108931706198e-11,1.2789055429639967e-09
AVL9,0.536999423641893,1.69476237663514e-11,1.2936539408974934e-09
RNF180,-0.925709922418468,1.75760345695095e-11,1.3366621044775045e-09
TMEM62,0.502697876425618,1.7602022404818098e-11,1.3366621044775045e-09
ASXL3,-1.38806172692626,1.77845731058955e-11,1.3470439031857138e-09
PPP1R14D,1.82736656010764,1.82660693571319e-11,1.3799569312786432e-09
XLOC_010500,-0.965793511119058,1.8490538492901798e-11,1.3933331928958925e-09
KCNJ18,-1.45836910134646,1.8994330282354098e-11,1.4250816096899164e-09
LOC100506948,-0.980414704271334,1.90088468421957e-11,1.4250816096899164e-09
BAHCC1,-0.75495949862954,1.9098263476883397e-11,1.4281419009125936e-09
DPY19L1,0.745865504756064,1.93526145935997e-11,1.443488928113472e-09
PACRG,-1.08379296633979,1.9505435074675798e-11,1.4512043695558794e-09
AFAP1-AS1,2.24664497586492,2.0203541433248497e-11,1.4993476657583505e-09
FAM102B,0.593208380610517,2.0978636340217198e-11,1.5529475183030303e-09
GSTM2,-0.945819890618814,2.13204014739371e-11,1.5742813028041796e-09
DEPDC1B,1.22502739091176,2.1854106448228e-11,1.6096453140364022e-09
TNFRSF1B,0.746564949738527,2.24579947145581e-11,1.6499888716785837e-09
SERPINA4,-1.50071472658854,2.3280708062766498e-11,1.7061682008692814e-09
DMD,-0.536860897593153,2.3407059106356497e-11,1.7111608284020017e-09
NME9,-1.11626472486552,2.38823231841352e-11,1.7415724906584746e-09
XLOC_l2_010759,-1.58765105526043,2.39468013869233e-11,1.741951978116094e-09
FMO6P,-2.19125361534913,2.4054228790651e-11,1.7454461128386459e-09
EFHA2,-1.31282796366812,2.4701245622168597e-11,1.7879808038036719e-09
RAB26,-1.14243463790728,2.4850830294156297e-11,1.7943886994709219e-09
TCEAL2,-1.57821226055656,2.5077704818424196e-11,1.8063323264800253e-09
SNORA5B,-1.71270560576704,2.5704113526676897e-11,1.8469253993202463e-09
NAT8L,-0.705021893814913,2.6586214178246498e-11,1.9038034902851933e-09
OR51I1,-0.99467537931355,2.6625263185899497e-11,1.9038034902851933e-09
HIP1R,-0.682638812911103,2.6813362898431796e-11,1.9125997787842563e-09
IL32,1.17678351895519,2.7049195078349598e-11,1.9218396424493402e-09
EGFR,-1.08769088485113,2.70906705975293e-11,1.9218396424493402e-09
LINC00261,-1.06043400508274,2.7143775321922898e-11,1.9218396424493402e-09
MID2,-0.915831625105416,2.7204481123551298e-11,1.9218396424493402e-09
SLC27A2,1.36950874061893,2.7326151894129e-11,1.9258056399632207e-09
TMEM42,-0.523358629719966,2.79978593458453e-11,1.9684236613772767e-09
XLOC_002921,0.891299883776235,2.8154967577194297e-11,1.974745076750802e-09
SAMD8,0.931953831669328,2.8609669551445098e-11,2.001101348979295e-09
CAMK2G,0.527021728639648,2.8680400969385496e-11,2.001101348979295e-09
TM6SF2,1.1884162096001,2.8794361467191098e-11,2.001101348979295e-09
PDSS1,1.03329832601671,2.8803112515933098e-11,2.001101348979295e-09
SDR16C5,1.06318621363695,2.9037985459890398e-11,2.0103014743616987e-09
PCSK9,2.03468486921826,2.9072346760709196e-11,2.0103014743616987e-09
LGALS4,1.0026556398826,2.9389775126819e-11,2.0274805432557672e-09
XPNPEP1,0.624387142385588,3.08708488086952e-11,2.1246662875642493e-09
TPD52L1,-1.38796655389148,3.1243233367533696e-11,2.1452713602922436e-09
CTF1,-0.835725554040549,3.29307321746546e-11,2.255870296384031e-09
USF2,-0.436635095875065,3.32781311196141e-11,2.2743667845191143e-09
C10orf81,1.61118520346727,3.3440699069412e-11,2.2760040441065508e-09
LOC642648,-1.46763662645367,3.34569806401943e-11,2.2760040441065508e-09
ECHDC3,-1.25011844165046,3.3807032175716494e-11,2.294505915889045e-09
XLOC_003872,-0.892503699588575,3.4160476844313195e-11,2.3131522891720647e-09
RPS6KA3,0.512585273110689,3.48771126327277e-11,2.3560408200801133e-09
MT1F,-1.21110930489086,3.49541921040877e-11,2.3560408200801133e-09
XLOC_005180,-1.13424911519727,3.52701413961258e-11,2.371896831463032e-09
C1orf130,-1.20157554239001,3.60649978298303e-11,2.4198131420617643e-09
LOC100652948,-1.1871347566823,3.62391119417422e-11,2.425956769348337e-09
OAS3,1.04299705656754,3.7097405505923794e-11,2.477769438654747e-09
GADD45B,-0.735835329539102,3.72725010458661e-11,2.483819185342206e-09
PTBP1,0.563570088371403,3.79864851947624e-11,2.5256715540807182e-09
CLRN3,2.85664751155209,3.9625985639670005e-11,2.628732428845648e-09
PHLDA2,1.18509972637835,3.9915567904669196e-11,2.641979075636077e-09
ABHD16A,0.496020476899291,4.05989933756035e-11,2.6811757692634507e-09
RGMB,-0.891776129651499,4.1020946145819096e-11,2.7029676352765283e-09
NFATC2,-0.749531366537534,4.2546594805782597e-11,2.797224447768096e-09
LOC400464,-0.968668475155291,4.2764091972563595e-11,2.805248068950221e-09
SYTL3,-0.791260141677073,4.3641041020517094e-11,2.856398471071172e-09
FLJ37453,-0.501553358199616,4.44747465742429e-11,2.904497449608556e-09
MDH1,-0.446023266828627,4.4966025479179e-11,2.930069970692046e-09
HSD17B11,0.990492358164676,4.5844643735659493e-11,2.980713252441507e-09
ATXN7L2,-1.32728741059771,4.669317815439969e-11,3.0291812794735057e-09
XLOC_014161,0.994542742379085,4.8444929873244095e-11,3.133479083686187e-09
CHRM3,-1.266674778321,4.8514120834259394e-11,3.133479083686187e-09
KRT19,0.791677606051968,4.8892238021247696e-11,3.1509760766851474e-09
GFOD2,0.459086094175345,4.9593171550186294e-11,3.1891556357043214e-09
WDR1,0.620523493416308,4.9994479598096393e-11,3.2079427214603862e-09
MUC13,1.62768382583782,5.2314559686728194e-11,3.3412760107106735e-09
TMC7,1.16780827127212,5.23266169130429e-11,3.3412760107106735e-09
LACTB2,0.667749558837309,5.2471752076007795e-11,3.3412760107106735e-09
ALAD,-0.550931629052532,5.2527205558334397e-11,3.3412760107106735e-09
UCA1,2.09861422405005,5.302327490332489e-11,3.3614581044116548e-09
ARHGAP27,0.72203632503989,5.30732462381587e-11,3.3614581044116548e-09
TTYH3,0.611006957922095,5.3258256779757696e-11,3.3659218284806863e-09
LOC407835,0.514576046223316,5.4179983611686696e-11,3.4168269493138383e-09
SMAD5,-0.988004379139298,5.4361817067233294e-11,3.420953062038227e-09
XLOC_l2_010149,1.1577125562419,5.4612031116694093e-11,3.429355492430355e-09
SLC29A2,0.932112043378597,5.5784981198438496e-11,3.4955416363746493e-09
C22orf28,0.377205251394461,5.7155911915760494e-11,3.5738254029369565e-09
CD9,0.994058714397592,5.787775442249049e-11,3.611276957469534e-09
LEPR,-1.6205757854947,5.968138344485349e-11,3.71592478109609e-09
ZNF580,-0.495971552517421,6.054749866558659e-11,3.761881375865241e-09
C2orf82,1.12060730061842,6.093594806120269e-11,3.778028779794567e-09
SMYD2,-0.720228559290979,6.126247301337519e-11,3.7902769619306734e-09
PCSK5,1.33127608005445,6.180643593899109e-11,3.813822274826091e-09
LOC100652751,0.902180564466893,6.19025869433798e-11,3.813822274826091e-09
RAPGEF4,-1.03756383058379,6.30256635765205e-11,3.874891634281975e-09
CBX7,-0.651472632791694,6.43455236062202e-11,3.947779222838411e-09
MDFI,1.30332489885584,6.56977935418827e-11,4.022347409601768e-09
ZNF503-AS2,-0.854323885458739,6.66848901163329e-11,4.074294284280231e-09
TNFRSF11A,1.6980066180135,7.03043798898711e-11,4.286525137351726e-09
FAM150B,-1.79665143850755,7.104462884929189e-11,4.3226905851407656e-09
LIPG,1.16630415216359,7.215480746915569e-11,4.381168351040388e-09
RHOG,0.442177316596109,7.309669559706969e-11,4.4292076086735755e-09
IL18,0.752527741409613,7.36541546659065e-11,4.453803080908765e-09
ITPK1,0.759532328497849,7.5085215432101e-11,4.531015012563828e-09
CHST3,-1.44748197622707,7.53065930932777e-11,4.5350617988222234e-09
CDX2,2.50371950073012,7.66662642841297e-11,4.607501379922298e-09
CHD3,-0.525360116872553,7.704177321387629e-11,4.620619655529381e-09
XLOC_002258,-2.63567379357949,7.73794659850772e-11,4.631421072035537e-09
HPCAL1,-0.55024106659847,7.861790655109059e-11,4.6959817839907525e-09
MARCH3,0.959352450909966,8.3066175658034e-11,4.950061722625166e-09
KIAA1958,-0.724322274749276,8.320846913627439e-11,4.950061722625166e-09
FUT6,0.881476682624305,8.37002734842187e-11,4.969259873038827e-09
AZGP1,-1.34336750968349,8.41963625475702e-11,4.988634480943534e-09
CAPZA1,0.468113283596423,8.537568952115309e-11,5.048331516393656e-09
BCL2L2,-0.433848112655996,8.653123601063169e-11,5.106385469639446e-09
SNORA47,-0.713446142072625,8.828838643256839e-11,5.189470271634543e-09
C7orf74,0.622121658448701,8.829233482432529e-11,5.189470271634543e-09
PPT2,-0.44336142426878,9.00253301759204e-11,5.280767271876145e-09
CLDN7,1.7605720042955,9.049858505295109e-11,5.280922605108394e-09
XLOC_l2_009736,-0.823130258506567,9.056076946338719e-11,5.280922605108394e-09
RNASEH1,0.521233381189367,9.05670679520427e-11,5.280922605108394e-09
TMEM86B,-0.697929706606934,9.098110596303909e-11,5.2945598852312724e-09
LOC100134138,1.56765106503079,9.234546011403869e-11,5.3633367229868955e-09
STX1A,0.778905281997091,9.384049187619339e-11,5.437185164783002e-09
LRRC17,-1.73152851987815,9.39870036650934e-11,5.437185164783002e-09
GPSM2,0.798103667461779,9.679583668512659e-11,5.588675930260315e-09
ZNF444,-0.374125974332173,9.8244284047952e-11,5.661182391374929e-09
DBN1,-1.02527392201431,1.00873253899907e-10,5.7956912000172974e-09
XLOC_003021,-0.301885398755161,1.00972978576591e-10,5.7956912000172974e-09
CFL1,0.595996326803796,1.01903280677803e-10,5.835564412451913e-09
NMD3,-0.506204380345507,1.0206479202396501e-10,5.835564412451913e-09
XDH,2.07495697089673,1.02869176589218e-10,5.870134682726094e-09
LOC389641,0.854076490622167,1.03586565694725e-10,5.8996162647995706e-09
SLC7A7,1.22665746363214,1.04947118709215e-10,5.964140293179269e-09
SLC5A2,-1.09811674833603,1.05125380150635e-10,5.964140293179269e-09
ZBTB4,-0.472395053881253,1.0995444092032001e-10,6.226090770262744e-09
GNAZ,-1.0019465062942,1.10520939134228e-10,6.231175427294484e-09
TTC7B,-1.27475030292214,1.10574512294385e-10,6.231175427294484e-09
AK3,-0.446733758651162,1.10680331191225e-10,6.231175427294484e-09
ATP8A1,-0.789561164522357,1.11851466366708e-10,6.2850686301812894e-09
ARMCX1,-0.849268907141253,1.12582270232342e-10,6.314060606084097e-09
SYNE1,-0.643889658936164,1.1285840446007801e-10,6.317491029090996e-09
LOC100505483,-0.696971212175912,1.14696613862241e-10,6.4006546161405135e-09
CDK6,-0.682608957637687,1.14779671386486e-10,6.4006546161405135e-09
LOC100507056,1.71786315281332,1.15541502646616e-10,6.4309349995809674e-09
CTSF,-1.09880435721827,1.16655586329571e-10,6.480669888569816e-09
KIF18A,1.07226756551391,1.1731396936034e-10,6.5049489274748525e-09
KLK11,-1.60501698972681,1.18724026410372e-10,6.5707376424633e-09
HOMER2,-1.35939276879828,1.19829089358952e-10,6.619430973836243e-09
NT5C3,0.559183786126514,1.20474122291956e-10,6.630605687583356e-09
EPHB3,-0.597633536789417,1.20482626826239e-10,6.630605687583356e-09
LAMA2,-1.26256404087688,1.21826086394775e-10,6.692009396204949e-09
MELK,1.11843557604028,1.24980344437223e-10,6.852467093882667e-09
XLOC_012662,-1.57457997534468,1.27360264527343e-10,6.969950565976827e-09
XLOC_012005,-1.49002219365178,1.28431234701548e-10,7.015496515630284e-09
HPN,-1.90398755543801,1.3609593196952e-10,7.420384505974496e-09
PRR5L,0.94750865658408,1.38654027888683e-10,7.545860317764104e-09
PPP4R1,0.546709285682605,1.39549828767404e-10,7.580573692821568e-09
CDCA3,1.06699304349401,1.42469977006238e-10,7.724921926677718e-09
XLOC_008152,-0.772499871823969,1.45972415338596e-10,7.900252931806004e-09
SUSD4,-1.16496577768472,1.4708644121391101e-10,7.945912379401501e-09
CLDN19,-0.846577451083886,1.51720055414404e-10,8.18119080462111e-09
C5,-1.07309219006255,1.54223344214178e-10,8.300944395176306e-09
GRIA3,-1.45496070645495,1.57038969393414e-10,8.43704064448565e-09
PRR11,0.99234120460323,1.60115097846772e-10,8.586610393286378e-09
XLOC_013195,-0.894825484375357,1.60838160182858e-10,8.60967550355889e-09
MTCP1NB,-0.465585844224102,1.61629920585343e-10,8.636327465749201e-09
TBC1D9,-0.606705971663556,1.65095280650172e-10,8.791436819201439e-09
LOC100505839,1.57663203653389,1.6513111216139901e-10,8.791436819201439e-09
PLCL1,-1.18011270704466,1.6660435394441002e-10,8.853831381045788e-09
ZNF429,-0.50558454962811,1.67715045521638e-10,8.896768515866242e-09
XLOC_013301,-1.39922750360568,1.68802963236198e-10,8.938345015469165e-09
ARPC1B,0.824984890693877,1.69400974122563e-10,8.953877387614895e-09
SLC37A1,0.681481788552854,1.70386263275358e-10,8.989787262363054e-09
PCBP2,-0.326708925011507,1.74510749261748e-10,9.190899461118728e-09
C11orf80,1.02368763853623,1.75839825915374e-10,9.244330597497336e-09
P2RY4,-1.59984582274108,1.83309688509389e-10,9.603106295886293e-09
CEP72,0.856998984088383,1.83317770246094e-10,9.603106295886293e-09
PLS1,0.792339351687358,1.87057201675011e-10,9.77369126726614e-09
FNDC5,-2.12607201334958,1.87239287582375e-10,9.77369126726614e-09
LOC284578,-1.12888651176309,1.88274110654761e-10,9.810282914755526e-09
TMEM167A,0.349080983918054,1.91039238380444e-10,9.936745376149537e-09
TRIM14,0.882578937179606,1.92475373988598e-10,9.993756697485722e-09
ITFG2,-0.350121069840964,1.93332504538317e-10,1.0004304118812996e-08
KLF16,0.379647833197358,1.93359355501762e-10,1.0004304118812996e-08
LOC100129129,-0.863506047013961,1.9382003473353e-10,1.001051525614935e-08
CDR2,0.628320993759936,1.96589274963405e-10,1.0135729144955344e-08
MAPK6,0.657846162964364,1.97923965402555e-10,1.0186671620403303e-08
CORO2A,0.934149741960582,1.99043896246438e-10,1.022640213792014e-08
RGS11,-1.16929563965102,2.04403349451873e-10,1.0483430425290827e-08
PYDC1,1.08975799389295,2.05466208939916e-10,1.0519583533669428e-08
FAS,1.07186084068838,2.06441462722459e-10,1.0536165333976742e-08
BNIP3,-1.21257442266237,2.06595052760511e-10,1.0536165333976742e-08
ERO1LB,-0.945960974362793,2.06865638958234e-10,1.0536165333976742e-08
EPOR,-0.864508825747326,2.08527139858245e-10,1.0602414508917135e-08
ZSCAN22,-1.21307192493046,2.0944452609182e-10,1.063066620515787e-08
CYP2C8,-1.40402703614345,2.10482148362833e-10,1.0664912717391269e-08
CKAP2L,1.16426500583159,2.11975972882296e-10,1.0705827935497127e-08
XLOC_013835,-1.92644916522467,2.12018233920625e-10,1.0705827935497127e-08
RABIF,0.665370817658191,2.13514383917034e-10,1.0762882872304967e-08
ATP4A,-4.25352165284884,2.13988056340803e-10,1.076506792236928e-08
SERPINA5,-1.9521008393,2.14290347576767e-10,1.076506792236928e-08
CALM2,0.529627504774474,2.16329740194696e-10,1.0848973387101923e-08
XLOC_l2_015752,-0.75794285457224,2.17894968153397e-10,1.0908854044449798e-08
FAM172A,-0.453513569717614,2.2103033484428201e-10,1.1047005919054013e-08
AIM1L,1.34952778811803,2.22004468316603e-10,1.1076854524428401e-08
SESN1,-0.43773163579804,2.22836650532848e-10,1.1093828311931817e-08
XLOC_000914,0.392071553547445,2.23099650617657e-10,1.1093828311931817e-08
EPCAM,0.778998487172174,2.27649105933661e-10,1.1300932306044644e-08
LOC285095,-1.06841890788801,2.28146272465634e-10,1.1306513752479009e-08
B3GALNT1,-0.746771586192387,2.30084510645218e-10,1.1383373062023008e-08
FLJ45248,1.22209915826893,2.31228536334536e-10,1.1403990587744582e-08
C18orf56,1.02524832717899,2.31277337358642e-10,1.1403990587744582e-08
NMU,1.44203672871649,2.33097453412263e-10,1.147448569661572e-08
HTR2B,1.3627214214923,2.34114819317953e-10,1.1505294832969903e-08
EPHA1,0.820803901666018,2.36040838785908e-10,1.157079061533901e-08
CDH3,1.86755713502282,2.3627070173926e-10,1.157079061533901e-08
REG4,3.24104651795696,2.36628731448848e-10,1.157079061533901e-08
SLC4A11,0.873176940748409,2.37846779567499e-10,1.1611031823803423e-08
KIF2A,0.568409115049195,2.4213788732772005e-10,1.1800909175434554e-08
OAS1,1.14771874885464,2.42973479338686e-10,1.1822027501333285e-08
RYR2,-0.533858721369828,2.47994197172249e-10,1.2036533570377791e-08
LYPD2,-1.79544469698835,2.4820128432179603e-10,1.2036533570377791e-08
FABP3,-1.63527231002582,2.50022697640879e-10,1.2104888036688884e-08
XLOC_011327,-1.29033909075217,2.50846822051003e-10,1.2124813168478414e-08
SNAI3,-1.00221617404866,2.55440904784416e-10,1.2326596567823345e-08
AURKA,0.855707510178968,2.63970286746403e-10,1.2717309486726708e-08
PREP,0.530069665207582,2.64852414691212e-10,1.2738924325606118e-08
FAM99A,-0.527534618674149,2.6625502439803005e-10,1.2785461857858344e-08
LOC100131262,0.697850482333451,2.67159386658144e-10,1.2807960938188478e-08
KIAA2022,-0.949024263702971,2.69172907303997e-10,1.2883474592589356e-08
LOC730236,-0.928290981648412,2.70101058191942e-10,1.2906877883162264e-08
MOCOS,0.993538834808697,2.7937214128115e-10,1.3328228064887072e-08
ND1,-0.730724583718461,2.85657034615807e-10,1.360597882218693e-08
ZNF362,-0.518537617162141,2.86823162491518e-10,1.3639416018285975e-08
ETV7,1.17823411250868,2.91150260873422e-10,1.3822817231903275e-08
PLK4,0.972465123709009,2.92542049205423e-10,1.3849357532302202e-08
SIPA1L2,1.13871841563604,2.92651797589481e-10,1.3849357532302202e-08
NME3,-0.507927677461682,2.95056974034257e-10,1.3940730470930457e-08
MAP2K3,0.562565690798287,2.97912278272145e-10,1.4053043393036594e-08
ECT2,0.831276263320395,2.99027739171409e-10,1.4083056408284243e-08
CFI,1.52635908483124,3.03184641944362e-10,1.4255984411937456e-08
ANKS4B,1.4002614856172,3.09253553536886e-10,1.4518120497351447e-08
FBXO9,-0.437783471547172,3.18471358578255e-10,1.4927011620251607e-08
GINS4,1.17100181170053,3.24085562024495e-10,1.516596575919723e-08
SCD,0.769379044321371,3.24880211472475e-10,1.5178981963041485e-08
NDUFA5,-0.419283576470107,3.27966529412211e-10,1.5298857724390568e-08
PLA2G3,1.20296869632828,3.45353634173564e-10,1.608439397954469e-08
SLC2A4,-1.74885502459511,3.47517498203626e-10,1.615956366646861e-08
IFNGR1,0.408871908142783,3.4946014029067903e-10,1.6224225280983373e-08
SERPINB6,0.619121352969925,3.51434167166505e-10,1.6290137704557174e-08
CYP4F3,1.70673838502307,3.54473907557949e-10,1.6396814149777995e-08
SLC35D2,0.406805348139635,3.54851429129536e-10,1.6396814149777995e-08
IER5,0.638839757783108,3.63515803454169e-10,1.6770804445700345e-08
RAD51AP1,1.03804681907888,3.67880711567109e-10,1.694557735350188e-08
SNORA48,-0.995577446245973,3.71720019009514e-10,1.7095630545620655e-08
SCUBE2,-1.54689737036069,3.74417499100068e-10,1.7192783536801248e-08
ACVR2B,-0.53577334688401,3.79236568342894e-10,1.737471276287531e-08
GSTO1,0.322032247196027,3.7956191621634503e-10,1.737471276287531e-08
METTL21B,-0.656026340226187,3.8385100084902e-10,1.7543721948601868e-08
XLOC_002647,-1.02039196036662,3.84730181721325e-10,1.755660028016506e-08
SLC13A3,-0.81948039884299,3.87087550629226e-10,1.7636789050994874e-08
MECOM,-0.567288354969229,3.8817912424618103e-10,1.7659145670815428e-08
HDAC5,-0.510268723516881,3.9026740494250103e-10,1.7726705558655673e-08
WDR34,0.392111546478967,4.01628762708788e-10,1.8214608145811516e-08
